tipo;arrival_time;memoria_pedida;processamento_pedido;tempo_pedido;n_servidores_low_mem(1000 - 3000);n_servidores_low_cpu(1000 - 3000);n_servidores_med_mem(3000 - 7000);n_servidores_med_cpu(3000 - 7000);n_servidores_high_mem(7000 - 10000);n_servidores_high_cpu(7000 - 10000); tempo_de_espera 
1;3487;1289;1123;1668;1;2;1;1;3;2;3304
2;3493;1070;1204;1768;1;2;1;1;3;2;14517
2;3522;1236;1702;1163;1;2;1;1;3;2;14530
0;3538;1977;1925;1525;1;2;1;1;3;2;2585
2;3545;1979;1943;1023;1;2;1;1;3;2;15693
2;3565;1639;1477;1333;1;2;1;1;3;2;16716
1;3578;1076;1780;1007;1;2;1;1;3;2;16716
2;3638;1966;1116;1190;1;2;1;1;3;2;18049
1;3671;1866;1537;1342;1;2;1;1;3;2;3074
0;3744;1982;1107;1494;1;2;1;1;3;2;3139
2;3752;1045;1441;1546;1;2;1;1;3;2;18049
0;3823;1355;1920;1561;1;2;1;1;3;2;2706
0;3887;1181;1342;1723;1;2;1;1;3;2;3187
2;3905;1639;1900;1521;1;2;1;1;3;2;19239
0;3998;1535;1630;1127;1;2;1;1;3;2;3098
0;4071;1230;1067;1787;1;2;1;1;3;2;1712
0;4141;1142;1452;1920;1;2;1;1;3;2;2738
0;4228;1058;1762;1885;1;2;1;1;3;2;2902
2;4268;1448;1632;1166;1;2;1;1;3;2;20760
0;4305;1984;1346;1583;1;2;1;1;3;2;3214
2;4381;1775;1439;1758;1;2;1;1;3;2;20760
0;4410;1641;1538;1595;1;2;1;1;3;2;3214
0;4498;1852;1613;1727;1;2;1;1;3;2;2992
2;4576;1301;1154;1293;1;2;1;1;3;2;21926
0;4645;1735;1618;1767;1;2;1;1;3;2;3091
1;4710;1558;1927;1709;1;2;1;1;3;2;3464
1;4779;1261;1343;1216;1;2;1;1;3;2;1660
2;4874;1062;1282;1837;1;2;1;1;3;2;20668
1;4896;1430;1069;1990;1;2;1;1;3;2;3499
1;4953;1680;1880;1475;1;2;1;1;3;2;3568
1;4969;1567;1721;1603;1;2;1;1;3;2;21369
0;5002;1823;1076;1568;1;2;1;1;3;2;3896
2;5062;1923;1968;1004;1;2;1;1;3;2;22972
0;5123;1082;1389;1904;1;2;1;1;3;2;2876
0;5190;1089;1601;1062;1;2;1;1;3;2;3320
1;5194;1988;1314;1753;1;2;1;1;3;2;3428
0;5249;1813;1519;1272;1;2;1;1;3;2;4319
1;5343;1522;1731;1805;1;2;1;1;3;2;3861
2;5441;1696;1935;1957;1;2;1;1;3;2;23976
1;5487;1219;1098;1997;1;2;1;1;3;2;4319
1;5491;1822;1644;1599;1;2;1;1;3;2;25933
0;5529;1348;1007;1503;1;2;1;1;3;2;3418
2;5601;1802;1526;1975;1;2;1;1;3;2;27532
1;5680;1034;1979;1504;1;2;1;1;3;2;3993
1;5711;1303;1831;1633;1;2;1;1;3;2;27532
0;5809;1403;1383;1668;1;2;1;1;3;2;3414
0;5823;1698;1038;1291;1;2;1;1;3;2;3531
0;5917;1024;1111;1459;1;2;1;1;3;2;3120
1;5924;1052;1255;1296;1;2;1;1;3;2;3379
2;5950;1933;1204;1124;1;2;1;1;3;2;29507
2;5998;1942;1594;1316;1;2;1;1;3;2;30631
1;6054;1791;1595;1107;1;2;1;1;3;2;3488
0;6068;1680;1380;1434;1;2;1;1;3;2;4285
2;6085;1784;1912;1713;1;2;1;1;3;2;31947
1;6170;1912;1827;1577;1;2;1;1;3;2;4675
0;6183;1686;1912;1523;1;2;1;1;3;2;4727
1;6256;1991;1017;1153;1;2;1;1;3;2;3777
0;6315;1333;1180;1381;1;2;1;1;3;2;4463
2;6412;1357;1647;1524;1;2;1;1;3;2;31767
1;6427;1696;1021;1058;1;2;1;1;3;2;31767
0;6511;1868;1378;1021;1;2;1;1;3;2;4555
2;6586;1166;1846;1462;1;2;1;1;3;2;33291
1;6681;1776;1020;1364;1;2;1;1;3;2;4624
0;6718;1722;1663;1309;1;2;1;1;3;2;4724
2;6816;1013;1872;1851;1;2;1;1;3;2;34753
0;6893;1068;1984;1059;1;2;1;1;3;2;4492
0;6978;1832;1782;1826;1;2;1;1;3;2;4654
2;7050;1102;1814;1713;1;2;1;1;3;2;36604
0;7106;1296;1134;1405;1;2;1;1;3;2;4871
2;7142;1256;1042;1698;1;2;1;1;3;2;36604
0;7190;1139;1504;1901;1;2;1;1;3;2;3363
2;7287;1867;1156;1703;1;2;1;1;3;2;38302
2;7324;1489;1790;1413;1;2;1;1;3;2;40005
0;7341;1729;1020;1840;1;2;1;1;3;2;3143
0;7359;1161;1594;1366;1;2;1;1;3;2;4377
1;7438;1304;1387;1498;1;2;1;1;3;2;40005
2;7454;1332;1422;1258;1;2;1;1;3;2;41418
2;7472;1732;1979;1914;1;2;1;1;3;2;41503
0;7488;1162;1070;1095;1;2;1;1;3;2;4289
2;7501;1944;1888;1705;1;2;1;1;3;2;43417
0;7561;1953;1129;1576;1;2;1;1;3;2;4523
2;7594;1627;1398;1350;1;2;1;1;3;2;45122
0;7636;1157;1200;1868;1;2;1;1;3;2;4594
1;7713;1944;1174;1392;1;2;1;1;3;2;4639
0;7722;1409;1603;1507;1;2;1;1;3;2;4640
0;7756;1816;1189;1418;1;2;1;1;3;2;4682
2;7810;1872;1483;1200;1;2;1;1;3;2;46472
1;7815;1336;1679;1564;1;2;1;1;3;2;4682
2;7846;1387;1301;1348;1;2;1;1;3;2;46472
0;7876;1061;1856;1854;1;2;1;1;3;2;4761
1;7881;1890;1628;1178;1;2;1;1;3;2;5298
1;7923;1885;1255;1637;1;2;1;1;3;2;5525
1;8010;1597;1975;1128;1;2;1;1;3;2;5773
1;8019;1398;1128;1700;1;2;1;1;3;2;5846
2;8075;1721;1493;1517;1;2;1;1;3;2;45738
1;8088;1580;1652;1928;1;2;1;1;3;2;5846
2;8131;1020;1508;1441;1;2;1;1;3;2;45886
2;8211;1552;1205;1418;1;2;1;1;3;2;47255
2;8225;1904;1790;1305;1;2;1;1;3;2;48673
2;8284;1836;1161;1006;1;2;1;1;3;2;49978
1;8366;1213;1826;1046;1;2;1;1;3;2;5264
1;8399;1011;1003;1297;1;2;1;1;3;2;4983
2;8417;1907;1094;1720;1;2;1;1;3;2;50984
2;8478;1755;1992;1222;1;2;1;1;3;2;52704
2;8492;1001;1354;1415;1;2;1;1;3;2;52704
0;8505;1740;1149;1213;1;2;1;1;3;2;5601
2;8565;1492;1776;1179;1;2;1;1;3;2;53926
1;8604;1955;1166;1304;1;2;1;1;3;2;5646
0;8615;1725;1214;1728;1;2;1;1;3;2;5589
1;8627;1642;1055;1656;1;2;1;1;3;2;54119
2;8710;1412;1064;1568;1;2;1;1;3;2;55105
0;8739;1577;1837;1827;1;2;1;1;3;2;5337
0;8757;1104;1361;1952;1;2;1;1;3;2;4406
0;8789;1534;1452;1997;1;2;1;1;3;2;5483
1;8828;1479;1423;1051;1;2;1;1;3;2;5830
0;8845;1033;1813;1165;1;2;1;1;3;2;6085
1;8865;1083;1475;1529;1;2;1;1;3;2;55775
2;8941;1906;1143;1085;1;2;1;1;3;2;56673
2;9027;1156;1647;1412;1;2;1;1;3;2;57304
1;9072;1266;1103;1037;1;2;1;1;3;2;56479
2;9146;1021;1965;1706;1;2;1;1;3;2;57437
0;9149;1559;1905;1353;1;2;1;1;3;2;5699
2;9175;1323;1657;1384;1;2;1;1;3;2;59143
0;9201;1461;1000;1130;1;2;1;1;3;2;4290
1;9279;1145;1745;1375;1;2;1;1;3;2;6076
0;9311;1115;1000;1526;1;2;1;1;3;2;5420
0;9368;1026;1771;1400;1;2;1;1;3;2;5740
1;9380;1746;1680;1910;1;2;1;1;3;2;5839
2;9386;1590;1645;1659;1;2;1;1;3;2;59143
2;9391;1994;1397;1989;1;2;1;1;3;2;60802
2;9433;1610;1531;1701;1;2;1;1;3;2;62791
0;9496;1298;1563;1464;1;2;1;1;3;2;6067
2;9504;1748;1057;1488;1;2;1;1;3;2;64492
1;9602;1811;1742;1452;1;2;1;1;3;2;6355
1;9695;1268;1963;1640;1;2;1;1;3;2;6178
0;9720;1782;1709;1717;1;2;1;1;3;2;6538
1;9811;1270;1725;1250;1;2;1;1;3;2;4899
0;9821;1764;1838;1486;1;2;1;1;3;2;6328
2;9877;1341;1772;1308;1;2;1;1;3;2;64492
1;9916;1947;1805;1473;1;2;1;1;3;2;5882
2;9956;1773;1321;1763;1;2;1;1;3;2;65980
2;10037;1439;1754;1487;1;2;1;1;3;2;65980
0;10049;1687;1191;1011;1;2;1;1;3;2;6110
2;10066;1658;1145;1382;1;2;1;1;3;2;67743
2;10085;1561;1528;1038;1;2;1;1;3;2;67743
0;10096;1598;1721;1104;1;2;1;1;3;2;5857
2;10175;1020;1114;1080;1;2;1;1;3;2;68781
0;10205;1796;1321;1046;1;2;1;1;3;2;6402
1;10244;1989;1314;1249;1;2;1;1;3;2;6891
1;10314;1387;1521;1850;1;2;1;1;3;2;67780
0;10388;1495;1037;1426;1;2;1;1;3;2;5793
2;10442;1187;1090;1118;1;2;1;1;3;2;68516
1;10470;1452;1396;1993;1;2;1;1;3;2;6777
2;10505;1978;1365;1490;1;2;1;1;3;2;69630
1;10595;1917;1679;1028;1;2;1;1;3;2;71120
0;10607;1687;1003;1107;1;2;1;1;3;2;6782
2;10630;1436;1406;1075;1;2;1;1;3;2;72148
1;10666;1021;1505;1908;1;2;1;1;3;2;72148
1;10693;1596;1509;1188;1;2;1;1;3;2;73223
1;10743;1399;1131;1114;1;2;1;1;3;2;6420
0;10822;1937;1062;1998;1;2;1;1;3;2;6677
1;10860;1882;1212;1047;1;2;1;1;3;2;74411
1;10911;1672;1599;1409;1;2;1;1;3;2;75458
1;10999;1112;1131;1295;1;2;1;1;3;2;75458
0;11072;1075;1275;1022;1;2;1;1;3;2;6149
1;11124;1040;1795;1197;1;2;1;1;3;2;76753
1;11224;1087;1674;1542;1;2;1;1;3;2;5582
0;11306;1009;1965;1151;1;2;1;1;3;2;5548
1;11375;1601;1579;1937;1;2;1;1;3;2;76867
2;11387;1071;1487;1326;1;2;1;1;3;2;77950
2;11404;1132;1736;1787;1;2;1;1;3;2;78804
1;11470;1397;1711;1301;1;2;1;1;3;2;5568
1;11527;1643;1507;1733;1;2;1;1;3;2;77803
2;11587;1558;1144;1087;1;2;1;1;3;2;79118
1;11587;1783;1203;1538;1;2;1;1;3;2;6293
1;11595;1817;1822;1234;1;2;1;1;3;2;80205
0;11625;1136;1635;1845;1;2;1;1;3;2;5270
2;11649;1985;1183;1336;1;2;1;1;3;2;81439
1;11698;1497;1701;1761;1;2;1;1;3;2;6647
2;11761;1311;1813;1594;1;2;1;1;3;2;81439
1;11860;1175;1485;1408;1;2;1;1;3;2;82775
2;11932;1503;1752;1805;1;2;1;1;3;2;83033
0;11994;1285;1023;1224;1;2;1;1;3;2;5379
2;12060;1732;1228;1387;1;2;1;1;3;2;84183
0;12084;1041;1125;1103;1;2;1;1;3;2;5853
0;12173;1146;1156;1895;1;2;1;1;3;2;5506
1;12253;1658;1890;1401;1;2;1;1;3;2;85570
0;12302;1319;1643;1559;1;2;1;1;3;2;5848
0;12380;1592;1585;1564;1;2;1;1;3;2;6187
2;12451;1760;1792;1394;1;2;1;1;3;2;86971
2;12499;1564;1547;1487;1;2;1;1;3;2;88365
0;12506;1880;1050;1873;1;2;1;1;3;2;5306
0;12605;1495;1526;1381;1;2;1;1;3;2;5614
1;12647;1490;1251;1120;1;2;1;1;3;2;5954
0;12717;1094;1803;1517;1;2;1;1;3;2;5848
2;12769;1203;1364;1962;1;2;1;1;3;2;88077
2;12824;1855;1860;1210;1;2;1;1;3;2;89564
1;12832;1652;1139;1137;1;2;1;1;3;2;5976
2;12899;1007;1836;1748;1;2;1;1;3;2;90774
2;12979;1538;1110;1949;1;2;1;1;3;2;89320
2;12988;1020;1280;1844;1;2;1;1;3;2;91068
0;13027;1624;1005;1511;1;2;1;1;3;2;6340
0;13122;1415;1730;1690;1;2;1;1;3;2;6046
0;13159;1379;1398;1407;1;2;1;1;3;2;6376
0;13256;1429;1379;1239;1;2;1;1;3;2;6527
1;13263;1562;1300;1568;1;2;1;1;3;2;6559
2;13336;1749;1066;1391;1;2;1;1;3;2;91269
1;13337;1498;1133;1892;1;2;1;1;3;2;92660
2;13403;1286;1180;1836;1;2;1;1;3;2;92912
0;13419;1051;1950;1359;1;2;1;1;3;2;6423
2;13500;1417;1650;1216;1;2;1;1;3;2;94552
0;13596;1009;1033;1927;1;2;1;1;3;2;6049
1;13675;1985;1406;1030;1;2;1;1;3;2;6442
1;13688;1367;1357;1503;1;2;1;1;3;2;94748
0;13761;1303;1886;1343;1;2;1;1;3;2;6449
0;13808;1684;1624;1749;1;2;1;1;3;2;6491
0;13847;1838;1428;1992;1;2;1;1;3;2;6395
2;13923;1226;1198;1367;1;2;1;1;3;2;95768
1;13934;1325;1594;1160;1;2;1;1;3;2;96251
0;13963;1423;1264;1720;1;2;1;1;3;2;6493
0;13998;1721;1288;1589;1;2;1;1;3;2;6779
0;14003;1134;1651;1898;1;2;1;1;3;2;4117
2;14057;1262;1154;1480;1;2;1;1;3;2;97135
2;14092;1430;1002;1369;1;2;1;1;3;2;97411
0;14110;1646;1687;1637;1;2;1;1;3;2;6596
0;14174;1661;1807;1934;1;2;1;1;3;2;6730
2;14189;1672;1263;1997;1;2;1;1;3;2;98615
2;14252;1050;1411;1213;1;2;1;1;3;2;98780
0;14257;1424;1818;1753;1;2;1;1;3;2;6805
0;14271;1992;1657;1085;1;2;1;1;3;2;6886
2;14275;1800;1457;1764;1;2;1;1;3;2;100612
0;14296;1077;1452;1486;1;2;1;1;3;2;6015
0;14331;1324;1580;1665;1;2;1;1;3;2;6579
0;14344;1831;1444;1771;1;2;1;1;3;2;7310
1;14377;1807;1479;1500;1;2;1;1;3;2;7362
0;14449;1534;1014;1910;1;2;1;1;3;2;7699
1;14489;1105;1686;1890;1;2;1;1;3;2;100612
1;14569;1502;1335;1761;1;2;1;1;3;2;7819
1;14593;1461;1993;1928;1;2;1;1;3;2;7716
0;14664;1336;1116;1776;1;2;1;1;3;2;7737
2;14704;1290;1720;1628;1;2;1;1;3;2;100557
2;14753;1627;1528;1089;1;2;1;1;3;2;100683
0;14815;1523;1155;1524;1;2;1;1;3;2;7867
2;14838;1915;1896;1732;1;2;1;1;3;2;102185
1;14873;1772;1674;1270;1;2;1;1;3;2;7597
0;14914;1719;1483;1665;1;2;1;1;3;2;8070
1;15011;1309;1884;1886;1;2;1;1;3;2;103917
0;15042;1915;1929;1173;1;2;1;1;3;2;8130
0;15108;1763;1631;1965;1;2;1;1;3;2;8536
1;15207;1301;1256;1623;1;2;1;1;3;2;103917
1;15299;1944;1622;1369;1;2;1;1;3;2;105803
0;15388;1033;1685;1271;1;2;1;1;3;2;6251
0;15404;1355;1575;1053;1;2;1;1;3;2;8665
2;15461;1332;1061;1205;1;2;1;1;3;2;105803
0;15483;1437;1176;1206;1;2;1;1;3;2;8713
1;15537;1222;1735;1532;1;2;1;1;3;2;107008
1;15610;1711;1696;1662;1;2;1;1;3;2;105977
2;15643;1128;1213;1131;1;2;1;1;3;2;107345
0;15656;1702;1468;1251;1;2;1;1;3;2;8412
2;15735;1804;1014;1108;1;2;1;1;3;2;107639
1;15736;1648;1274;1136;1;2;1;1;3;2;8652
0;15757;1375;1846;1288;1;2;1;1;3;2;8765
0;15778;1276;1364;1652;1;2;1;1;3;2;7522
2;15859;1023;1989;1007;1;2;1;1;3;2;108476
0;15888;1473;1751;1567;1;2;1;1;3;2;8375
1;15928;1891;1108;1297;1;2;1;1;3;2;7822
2;16021;1619;1587;1329;1;2;1;1;3;2;109483
1;16071;1559;1223;1026;1;2;1;1;3;2;7827
1;16079;1039;1605;1600;1;2;1;1;3;2;8152
0;16118;1967;1898;1272;1;2;1;1;3;2;8433
0;16139;1953;1798;1752;1;2;1;1;3;2;8513
1;16167;1530;1698;1308;1;2;1;1;3;2;109483
2;16263;1530;1523;1052;1;2;1;1;3;2;110791
0;16297;1564;1654;1587;1;2;1;1;3;2;8615
1;16381;1120;1421;1033;1;2;1;1;3;2;8615
1;16476;1884;1174;1374;1;2;1;1;3;2;111843
1;16537;1631;1870;1603;1;2;1;1;3;2;113217
2;16546;1182;1437;1841;1;2;1;1;3;2;113217
1;16565;1722;1574;1111;1;2;1;1;3;2;114820
1;16581;1901;1481;1733;1;2;1;1;3;2;8756
0;16583;1869;1322;1906;1;2;1;1;3;2;8853
2;16657;1649;1346;1693;1;2;1;1;3;2;114768
1;16740;1908;1423;1526;1;2;1;1;3;2;9119
0;16805;1000;1620;1495;1;2;1;1;3;2;8952
2;16831;1645;1296;1464;1;2;1;1;3;2;114768
1;16875;1861;1429;1168;1;2;1;1;3;2;116461
1;16894;1155;1789;1373;1;2;1;1;3;2;116461
2;16897;1272;1514;1944;1;2;1;1;3;2;117629
2;16997;1990;1216;1874;1;2;1;1;3;2;117834
2;17067;1572;1324;1582;1;2;1;1;3;2;119708
1;17084;1355;1481;1487;1;2;1;1;3;2;119708
2;17086;1539;1721;1264;1;2;1;1;3;2;121195
1;17159;1842;1020;1169;1;2;1;1;3;2;3800
0;17225;1670;1547;1979;1;2;1;1;3;2;9095
0;17230;1519;1075;1525;1;2;1;1;3;2;4969
1;17280;1317;1978;1445;1;2;1;1;3;2;8928
2;17308;1505;1032;1746;1;2;1;1;3;2;121290
2;17353;1241;1128;1947;1;2;1;1;3;2;122459
1;17386;1303;1121;1587;1;2;1;1;3;2;8971
2;17403;1902;1613;1259;1;2;1;1;3;2;123036
0;17437;1683;1471;1442;1;2;1;1;3;2;9095
0;17446;1966;1439;1653;1;2;1;1;3;2;9235
2;17483;1089;1657;1430;1;2;1;1;3;2;124295
1;17548;1297;1368;1127;1;2;1;1;3;2;123383
0;17565;1376;1969;1136;1;2;1;1;3;2;9237
1;17614;1735;1750;1408;1;2;1;1;3;2;8909
1;17687;1422;1519;1844;1;2;1;1;3;2;9278
2;17744;1457;1936;1299;1;2;1;1;3;2;124702
1;17796;1530;1558;1060;1;2;1;1;3;2;126001
0;17855;1319;1522;1667;1;2;1;1;3;2;9372
1;17923;1538;1871;1342;1;2;1;1;3;2;9505
1;17926;1601;1494;1070;1;2;1;1;3;2;9664
2;18003;1404;1230;1822;1;2;1;1;3;2;126001
0;18035;1253;1920;1617;1;2;1;1;3;2;9767
1;18055;1387;1874;1150;1;2;1;1;3;2;127061
1;18072;1914;1129;1334;1;2;1;1;3;2;10032
2;18080;1676;1419;1978;1;2;1;1;3;2;127823
0;18164;1023;1913;1186;1;2;1;1;3;2;10078
1;18227;1968;1416;1627;1;2;1;1;3;2;10298
1;18293;1297;1574;1158;1;2;1;1;3;2;128211
1;18370;1094;1130;1736;1;2;1;1;3;2;129369
2;18430;1080;1548;1193;1;2;1;1;3;2;129801
2;18436;1905;1924;1713;1;2;1;1;3;2;130994
1;18509;1094;1326;1020;1;2;1;1;3;2;7907
0;18594;1226;1082;1277;1;2;1;1;3;2;6494
0;18687;1992;1212;1805;1;2;1;1;3;2;9439
0;18748;1264;1470;1396;1;2;1;1;3;2;8927
1;18801;1168;1766;1165;1;2;1;1;3;2;131374
2;18860;1807;1204;1419;1;2;1;1;3;2;131374
1;18915;1453;1448;1403;1;2;1;1;3;2;9577
1;18927;1098;1270;1296;1;2;1;1;3;2;132539
2;19006;1046;1018;1269;1;2;1;1;3;2;132793
1;19028;1481;1480;1027;1;2;1;1;3;2;9414
2;19033;1405;1263;1454;1;2;1;1;3;2;133835
0;19038;1780;1498;1394;1;2;1;1;3;2;9591
0;19099;1994;1379;1630;1;2;1;1;3;2;10063
1;19111;1558;1117;1186;1;2;1;1;3;2;10179
0;19121;1407;1781;1157;1;2;1;1;3;2;10226
0;19121;1183;1525;1546;1;2;1;1;3;2;10179
1;19145;1300;1307;1047;1;2;1;1;3;2;134062
0;19234;1387;1349;1605;1;2;1;1;3;2;10198
2;19279;1714;1211;1134;1;2;1;1;3;2;135109
0;19283;1595;1347;1471;1;2;1;1;3;2;10348
2;19379;1198;1787;1382;1;2;1;1;3;2;135289
0;19444;1330;1009;1394;1;2;1;1;3;2;5898
2;19494;1805;1188;1062;1;2;1;1;3;2;136243
1;19510;1766;1208;1714;1;2;1;1;3;2;10148
0;19565;1227;1225;1009;1;2;1;1;3;2;8425
2;19624;1762;1461;1483;1;2;1;1;3;2;137305
1;19704;1216;1804;1673;1;2;1;1;3;2;9434
0;19740;1671;1102;1051;1;2;1;1;3;2;7292
0;19814;1248;1714;1430;1;2;1;1;3;2;9888
0;19884;1804;1652;1353;1;2;1;1;3;2;9890
2;19909;1497;1375;1380;1;2;1;1;3;2;136115
0;19986;1376;1853;1714;1;2;1;1;3;2;10302
2;20073;1005;1688;1381;1;2;1;1;3;2;137495
1;20165;1789;1706;1160;1;2;1;1;3;2;10130
0;20235;1375;1956;1682;1;2;1;1;3;2;10490
1;20259;1661;1383;1872;1;2;1;1;3;2;137598
1;20294;1937;1253;1960;1;2;1;1;3;2;10542
0;20312;1162;1844;1630;1;2;1;1;3;2;10847
2;20401;1368;1166;1830;1;2;1;1;3;2;138876
2;20448;1061;1574;1846;1;2;1;1;3;2;139470
2;20466;1655;1774;1464;1;2;1;1;3;2;140706
0;20478;1370;1135;1581;1;2;1;1;3;2;10894
2;20510;1479;1450;1786;1;2;1;1;3;2;141316
1;20564;1544;1184;1380;1;2;1;1;3;2;142170
1;20631;1314;1460;1104;1;2;1;1;3;2;143102
2;20688;1204;1209;1383;1;2;1;1;3;2;143550
2;20745;1616;1347;1407;1;2;1;1;3;2;144206
0;20838;1570;1579;1678;1;2;1;1;3;2;10389
1;20852;1320;1232;1827;1;2;1;1;3;2;10458
1;20903;1078;1480;1194;1;2;1;1;3;2;9621
0;20966;1315;1903;1585;1;2;1;1;3;2;10635
2;20983;1128;1994;1228;1;2;1;1;3;2;144933
2;21000;1546;1904;1282;1;2;1;1;3;2;146161
0;21094;1861;1325;1693;1;2;1;1;3;2;10500
1;21166;1717;1506;1212;1;2;1;1;3;2;10296
2;21262;1012;1890;1986;1;2;1;1;3;2;145922
2;21265;1889;1682;1360;1;2;1;1;3;2;147908
2;21277;1208;1917;1187;1;2;1;1;3;2;149268
1;21371;1813;1636;1811;1;2;1;1;3;2;10700
2;21423;1864;1250;1244;1;2;1;1;3;2;149268
1;21501;1391;1755;1947;1;2;1;1;3;2;10980
0;21537;1753;1703;1698;1;2;1;1;3;2;11002
2;21610;1026;1814;1529;1;2;1;1;3;2;150455
1;21651;1341;1720;1578;1;2;1;1;3;2;11013
2;21673;1478;1737;1214;1;2;1;1;3;2;151984
2;21765;1800;1770;1790;1;2;1;1;3;2;153198
2;21861;1272;1025;1590;1;2;1;1;3;2;153198
2;21960;1542;1953;1776;1;2;1;1;3;2;154988
1;22028;1174;1268;1735;1;2;1;1;3;2;154988
0;22064;1466;1688;1133;1;2;1;1;3;2;10902
0;22147;1306;1967;1512;1;2;1;1;3;2;10905
2;22203;1751;1060;1936;1;2;1;1;3;2;156022
2;22231;1725;1804;1019;1;2;1;1;3;2;157958
2;22295;1330;1508;1522;1;2;1;1;3;2;157958
2;22394;1224;1243;1986;1;2;1;1;3;2;158977
0;22457;1900;1523;1971;1;2;1;1;3;2;10335
1;22557;1804;1731;1481;1;2;1;1;3;2;10643
1;22586;1737;1629;1570;1;2;1;1;3;2;159480
1;22595;1262;1888;1700;1;2;1;1;3;2;10646
2;22656;1450;1246;1580;1;2;1;1;3;2;160963
1;22719;1960;1479;1387;1;2;1;1;3;2;162078
0;22734;1949;1465;1064;1;2;1;1;3;2;11353
1;22752;1757;1631;1169;1;2;1;1;3;2;163465
1;22849;1484;1398;1067;1;2;1;1;3;2;10834
0;22927;1625;1685;1015;1;2;1;1;3;2;10858
0;22958;1252;1103;1711;1;2;1;1;3;2;3722
0;23000;1393;1146;1134;1;2;1;1;3;2;10951
2;23069;1374;1882;1379;1;2;1;1;3;2;164634
1;23108;1449;1646;1510;1;2;1;1;3;2;11029
0;23188;1750;1534;1795;1;2;1;1;3;2;11125
2;23237;1915;1490;1988;1;2;1;1;3;2;164634
1;23319;1645;1416;1873;1;2;1;1;3;2;11095
2;23403;1034;1543;1011;1;2;1;1;3;2;164720
2;23419;1160;1745;1337;1;2;1;1;3;2;165329
2;23460;1054;1580;1854;1;2;1;1;3;2;165731
0;23509;1077;1338;1865;1;2;1;1;3;2;7892
1;23521;1650;1276;1745;1;2;1;1;3;2;11095
0;23561;1667;1477;1215;1;2;1;1;3;2;10680
2;23587;1930;1909;1726;1;2;1;1;3;2;167585
0;23604;1662;1574;1568;1;2;1;1;3;2;11175
2;23658;1813;1419;1451;1;2;1;1;3;2;169311
2;23728;1576;1028;1622;1;2;1;1;3;2;170762
2;23813;1335;1023;1767;1;2;1;1;3;2;170762
0;23901;1589;1493;1919;1;2;1;1;3;2;10682
2;23926;1353;1604;1452;1;2;1;1;3;2;172384
1;24000;1976;1279;1404;1;2;1;1;3;2;173836
2;24066;1257;1027;1059;1;2;1;1;3;2;173836
1;24148;1049;1392;1339;1;2;1;1;3;2;9757
1;24177;1736;1888;1078;1;2;1;1;3;2;175240
2;24267;1224;1527;1809;1;2;1;1;3;2;175240
1;24354;1375;1015;1013;1;2;1;1;3;2;4156
2;24390;1045;1262;1136;1;2;1;1;3;2;176318
2;24452;1335;1606;1616;1;2;1;1;3;2;177049
2;24551;1239;1842;1913;1;2;1;1;3;2;177454
2;24573;1687;1340;1572;1;2;1;1;3;2;178665
0;24601;1227;1701;1160;1;2;1;1;3;2;10729
1;24609;1083;1964;1729;1;2;1;1;3;2;179367
2;24650;1362;1270;1332;1;2;1;1;3;2;180237
0;24677;1405;1852;1034;1;2;1;1;3;2;10856
2;24736;1000;1906;1850;1;2;1;1;3;2;181096
2;24747;1347;1820;1185;1;2;1;1;3;2;181343
2;24820;1915;1882;1343;1;2;1;1;3;2;182528
2;24874;1223;1151;1724;1;2;1;1;3;2;182528
0;24937;1554;1996;1991;1;2;1;1;3;2;10865
1;24989;1830;1998;1080;1;2;1;1;3;2;183871
1;25067;1470;1243;1121;1;2;1;1;3;2;10413
2;25093;1535;1849;1345;1;2;1;1;3;2;184951
0;25171;1501;1506;1126;1;2;1;1;3;2;10537
1;25271;1025;1990;1508;1;2;1;1;3;2;10335
0;25331;1300;1313;1699;1;2;1;1;3;2;10372
0;25424;1389;1404;1869;1;2;1;1;3;2;10627
2;25501;1117;1172;1286;1;2;1;1;3;2;184951
2;25570;1423;1934;1131;1;2;1;1;3;2;186296
2;25582;1629;1006;1337;1;2;1;1;3;2;186296
1;25606;1551;1341;1369;1;2;1;1;3;2;187427
0;25674;1861;1806;1019;1;2;1;1;3;2;10164
0;25675;1092;1414;1823;1;2;1;1;3;2;8476
2;25713;1204;1141;1436;1;2;1;1;3;2;186629
2;25738;1693;1249;1175;1;2;1;1;3;2;187792
2;25767;1106;1204;1811;1;2;1;1;3;2;188065
2;25794;1859;1621;1584;1;2;1;1;3;2;188967
0;25839;1196;1026;1884;1;2;1;1;3;2;3775
0;25877;1480;1867;1389;1;2;1;1;3;2;10202
1;25890;1028;1763;1401;1;2;1;1;3;2;10299
1;25965;1344;1109;1356;1;2;1;1;3;2;10117
2;25996;1508;1353;1568;1;2;1;1;3;2;190551
2;26070;1539;1954;1251;1;2;1;1;3;2;190551
1;26152;1857;1324;1996;1;2;1;1;3;2;10471
0;26225;1020;1061;1401;1;2;1;1;3;2;4608
2;26323;1058;1266;1948;1;2;1;1;3;2;191802
1;26414;1361;1364;1331;1;2;1;1;3;2;10607
1;26428;1580;1391;1587;1;2;1;1;3;2;10714
2;26460;1152;1568;1989;1;2;1;1;3;2;192119
1;26476;1065;1142;1139;1;2;1;1;3;2;10228
